Experiment	Oscilloscope	
6.7149997E+0	-7.0027561E-8
6.7159996E+0	-7.0027490E-8
6.7169995E+0	-7.0027127E-8
6.7179995E+0	-7.0027610E-8
6.7189994E+0	-7.0027731E-8
6.7199993E+0	-7.0027681E-8
6.7209997E+0	-7.0027909E-8
6.7219996E+0	-7.0027497E-8
6.7229996E+0	-7.0027284E-8
6.7239995E+0	-7.0027632E-8
6.7249994E+0	-7.0027568E-8
6.7259994E+0	-7.0027831E-8
6.7269998E+0	-7.0028022E-8
6.7279997E+0	-7.0027696E-8
6.7289996E+0	-7.0027852E-8
6.7299995E+0	-7.0027824E-8
6.7309995E+0	-7.0027468E-8
6.7319994E+0	-7.0027603E-8
6.7329993E+0	-7.0027752E-8
6.7339997E+0	-7.0027689E-8
6.7349997E+0	-7.0027824E-8
6.7359996E+0	-7.0027390E-8
6.7369995E+0	-7.0027262E-8
6.7379994E+0	-7.0027333E-8
6.7389994E+0	-7.0027326E-8
6.7399998E+0	-7.0027397E-8
6.7409997E+0	-7.0027497E-8
6.7419996E+0	-7.0027461E-8
6.7429996E+0	-7.0027369E-8
6.7439995E+0	-7.0027198E-8
6.7449994E+0	-7.0027383E-8
6.7459993E+0	-7.0027369E-8
6.7469997E+0	-7.0027255E-8
6.7479997E+0	-7.0027212E-8
6.7489996E+0	-7.0027212E-8
6.7499995E+0	-7.0027106E-8
6.7509995E+0	-7.0027014E-8
6.7519994E+0	-7.0026914E-8
6.7529993E+0	-7.0027070E-8
6.7539997E+0	-7.0027227E-8
6.7549996E+0	-7.0027070E-8
6.7559996E+0	-7.0027056E-8
6.7569995E+0	-7.0027113E-8
6.7579994E+0	-7.0027326E-8
6.7589993E+0	-7.0027475E-8
6.7599998E+0	-7.0027539E-8
6.7609997E+0	-7.0027511E-8
6.7619996E+0	-7.0027497E-8
6.7629995E+0	-7.0027376E-8
6.7639995E+0	-7.0027340E-8
6.7649994E+0	-7.0027383E-8
6.7659993E+0	-7.0027284E-8
6.7669997E+0	-7.0027596E-8
6.7679996E+0	-7.0027255E-8
6.7689996E+0	-7.0027518E-8
6.7699995E+0	-7.0027511E-8
6.7709994E+0	-7.0027255E-8
6.7719994E+0	-7.0027426E-8
6.7729998E+0	-7.0027241E-8
6.7739997E+0	-7.0027149E-8
6.7749996E+0	-7.0027298E-8
6.7759995E+0	-7.0027220E-8
6.7769995E+0	-7.0027276E-8
6.7779994E+0	-7.0027340E-8
6.7789993E+0	-7.0027099E-8
6.7799997E+0	-7.0027170E-8
6.7809997E+0	-7.0027127E-8
6.7819996E+0	-7.0026907E-8
6.7829995E+0	-7.0026871E-8
6.7839994E+0	-7.0026545E-8
6.7849994E+0	-7.0026672E-8
6.7859993E+0	-7.0026836E-8
6.7869997E+0	-7.0026871E-8
6.7879996E+0	-7.0026914E-8
6.7889996E+0	-7.0026928E-8
6.7899995E+0	-7.0026843E-8
6.7909994E+0	-7.0026836E-8
6.7919993E+0	-7.0026886E-8
6.7929997E+0	-7.0026843E-8
6.7939997E+0	-7.0027170E-8
6.7949996E+0	-7.0027212E-8
6.7959995E+0	-7.0027163E-8
6.7969995E+0	-7.0026850E-8
6.7979994E+0	-7.0026701E-8
6.7989993E+0	-7.0026836E-8
6.7999997E+0	-7.0026900E-8
6.8009996E+0	-7.0026914E-8
6.8019996E+0	-7.0026815E-8
6.8029995E+0	-7.0026402E-8
6.8039994E+0	-7.0026495E-8
6.8049994E+0	-7.0026942E-8
6.8059998E+0	-7.0026971E-8
6.8069997E+0	-7.0026985E-8
6.8079996E+0	-7.0026900E-8
6.8089995E+0	-7.0026665E-8
6.8099995E+0	-7.0026822E-8
6.8109994E+0	-7.0026672E-8
6.8119993E+0	-7.0026701E-8
6.8129997E+0	-7.0026751E-8
6.8139997E+0	-7.0026616E-8
6.8149996E+0	-7.0026879E-8
6.8159995E+0	-7.0026935E-8
6.8169994E+0	-7.0026708E-8
6.8179994E+0	-7.0026545E-8
6.8189998E+0	-7.0026353E-8
6.8199997E+0	-7.0026488E-8
6.8209996E+0	-7.0026871E-8
6.8219995E+0	-7.0026751E-8
6.8229995E+0	-7.0026672E-8
6.8239994E+0	-7.0026616E-8
6.8249993E+0	-7.0026523E-8
6.8259997E+0	-7.0026800E-8
6.8269997E+0	-7.0026807E-8
6.8279996E+0	-7.0026729E-8
6.8289995E+0	-7.0026758E-8
6.8299994E+0	-7.0026623E-8
6.8309994E+0	-7.0026616E-8
6.8319993E+0	-7.0026495E-8
6.8329997E+0	-7.0026147E-8
6.8339996E+0	-7.0026331E-8
6.8349996E+0	-7.0026431E-8
6.8359995E+0	-7.0026566E-8
6.8369994E+0	-7.0026530E-8
6.8379993E+0	-7.0026289E-8
6.8389997E+0	-7.0026260E-8
6.8399997E+0	-7.0026601E-8
6.8409996E+0	-7.0026587E-8
6.8419995E+0	-7.0026736E-8
6.8429995E+0	-7.0026587E-8
6.8439994E+0	-7.0026601E-8
6.8449993E+0	-7.0026672E-8
6.8459997E+0	-7.0026701E-8
6.8469996E+0	-7.0026857E-8
6.8479996E+0	-7.0026843E-8
6.8489995E+0	-7.0026665E-8
6.8499994E+0	-7.0026793E-8
6.8509994E+0	-7.0026815E-8
6.8519998E+0	-7.0026708E-8
6.8529997E+0	-7.0026758E-8
6.8539996E+0	-7.0026637E-8
6.8549995E+0	-7.0026530E-8
6.8559995E+0	-7.0026445E-8
6.8569994E+0	-7.0026573E-8
6.8579993E+0	-7.0026587E-8
6.8589997E+0	-7.0026317E-8
6.8599997E+0	-7.0026331E-8
6.8609996E+0	-7.0026701E-8
6.8619995E+0	-7.0026445E-8
6.8629994E+0	-7.0026509E-8
6.8639994E+0	-7.0026530E-8
6.8649993E+0	-7.0026431E-8
6.8659997E+0	-7.0026672E-8
6.8669996E+0	-7.0026829E-8
6.8679996E+0	-7.0026893E-8
6.8689995E+0	-7.0027099E-8
6.8699994E+0	-7.0027049E-8
6.8709993E+0	-7.0026886E-8
6.8719997E+0	-7.0027028E-8
6.8729997E+0	-7.0026715E-8
6.8739996E+0	-7.0026829E-8
6.8749995E+0	-7.0027099E-8
6.8759995E+0	-7.0026957E-8
6.8769994E+0	-7.0026907E-8
6.8779993E+0	-7.0026744E-8
6.8789997E+0	-7.0026424E-8
6.8799996E+0	-7.0026800E-8
6.8809996E+0	-7.0027198E-8
6.8819995E+0	-7.0027241E-8
6.8829994E+0	-7.0027006E-8
6.8839993E+0	-7.0026701E-8
6.8849998E+0	-7.0026729E-8
6.8859997E+0	-7.0026829E-8
6.8869996E+0	-7.0027099E-8
6.8879995E+0	-7.0027255E-8
6.8889995E+0	-7.0027042E-8
6.8899994E+0	-7.0027028E-8
6.8909993E+0	-7.0026857E-8
6.8919997E+0	-7.0026601E-8
6.8929996E+0	-7.0026701E-8
6.8939996E+0	-7.0026985E-8
6.8949995E+0	-7.0026957E-8
6.8959994E+0	-7.0027120E-8
6.8969994E+0	-7.0027042E-8
6.8979993E+0	-7.0027049E-8
6.8989997E+0	-7.0026957E-8
6.8999996E+0	-7.0026857E-8
6.9009995E+0	-7.0027170E-8
6.9019995E+0	-7.0027383E-8
6.9029994E+0	-7.0027298E-8
6.9039993E+0	-7.0027276E-8
6.9049997E+0	-7.0027156E-8
6.9059997E+0	-7.0026900E-8
6.9069996E+0	-7.0026807E-8
6.9079995E+0	-7.0026871E-8
6.9089994E+0	-7.0026829E-8
6.9099994E+0	-7.0026950E-8
6.9109993E+0	-7.0027085E-8
6.9119997E+0	-7.0027212E-8
6.9129996E+0	-7.0026900E-8
6.9139996E+0	-7.0026999E-8
6.9149995E+0	-7.0026843E-8
6.9159994E+0	-7.0026942E-8
6.9169993E+0	-7.0027170E-8
6.9179997E+0	-7.0027170E-8
6.9189997E+0	-7.0026815E-8
6.9199996E+0	-7.0026630E-8
6.9209995E+0	-7.0026537E-8
6.9219995E+0	-7.0026886E-8
6.9229994E+0	-7.0027326E-8
6.9239993E+0	-7.0027284E-8
6.9249997E+0	-7.0027220E-8
6.9259996E+0	-7.0027397E-8
6.9269996E+0	-7.0027212E-8
6.9279995E+0	-7.0027312E-8
6.9289994E+0	-7.0027419E-8
6.9299994E+0	-7.0027134E-8
6.9309998E+0	-7.0027106E-8
6.9319997E+0	-7.0027099E-8
6.9329996E+0	-7.0026957E-8
6.9339995E+0	-7.0026999E-8
6.9349995E+0	-7.0026985E-8
6.9359994E+0	-7.0026978E-8
6.9369993E+0	-7.0027099E-8
6.9379997E+0	-7.0027198E-8
6.9389997E+0	-7.0027085E-8
6.9399996E+0	-7.0026914E-8
6.9409995E+0	-7.0027141E-8
6.9419994E+0	-7.0027497E-8
6.9429994E+0	-7.0027376E-8
6.9439993E+0	-7.0027312E-8
6.9449997E+0	-7.0027340E-8
6.9459996E+0	-7.0027575E-8
6.9469995E+0	-7.0027639E-8
6.9479995E+0	-7.0027440E-8
6.9489994E+0	-7.0027440E-8
6.9499993E+0	-7.0027298E-8
6.9509997E+0	-7.0027255E-8
6.9519997E+0	-7.0027028E-8
6.9529996E+0	-7.0027205E-8
6.9539995E+0	-7.0027284E-8
6.9549994E+0	-7.0027511E-8
6.9559994E+0	-7.0027490E-8
6.9569993E+0	-7.0027305E-8
6.9579997E+0	-7.0027596E-8
6.9589996E+0	-7.0027511E-8
6.9599996E+0	-7.0027085E-8
6.9609995E+0	-7.0026907E-8
6.9619994E+0	-7.0027028E-8
6.9629993E+0	-7.0027426E-8
6.9639997E+0	-7.0027738E-8
6.9649997E+0	-7.0027667E-8
6.9659996E+0	-7.0027539E-8
6.9669995E+0	-7.0027582E-8
6.9679995E+0	-7.0027376E-8
6.9689994E+0	-7.0027340E-8
6.9699993E+0	-7.0027326E-8
6.9709997E+0	-7.0027099E-8
6.9719996E+0	-7.0026950E-8
6.9729996E+0	-7.0026999E-8
6.9739995E+0	-7.0027070E-8
6.9749994E+0	-7.0027156E-8
6.9759994E+0	-7.0027539E-8
6.9769993E+0	-7.0027546E-8
6.9779997E+0	-7.0027596E-8
6.9789996E+0	-7.0027525E-8
6.9799995E+0	-7.0027141E-8
6.9809995E+0	-7.0027085E-8
6.9819994E+0	-7.0027639E-8
6.9829993E+0	-7.0027902E-8
6.9839997E+0	-7.0027980E-8
6.9849997E+0	-7.0027980E-8
6.9859996E+0	-7.0027625E-8
6.9869995E+0	-7.0027625E-8
6.9879994E+0	-7.0027809E-8
6.9889994E+0	-7.0027745E-8
6.9899993E+0	-7.0027639E-8
6.9909997E+0	-7.0027596E-8
6.9919996E+0	-7.0027355E-8
6.9929996E+0	-7.0027497E-8
6.9939995E+0	-7.0027589E-8
6.9949994E+0	-7.0027667E-8
6.9959993E+0	-7.0027745E-8
6.9969997E+0	-7.0027689E-8
6.9979997E+0	-7.0027937E-8
6.9989996E+0	-7.0027866E-8
6.9999995E+0	-7.0027497E-8
7.0009995E+0	-7.0027404E-8
7.0019994E+0	-7.0027525E-8
7.0029993E+0	-7.0027710E-8
7.0039997E+0	-7.0027895E-8
7.0049996E+0	-7.0027852E-8
7.0059996E+0	-7.0027653E-8
7.0069995E+0	-7.0027582E-8
7.0079994E+0	-7.0027347E-8
7.0089993E+0	-7.0027468E-8
7.0099998E+0	-7.0027561E-8
7.0109997E+0	-7.0027248E-8
7.0119996E+0	-7.0027269E-8
7.0129995E+0	-7.0027383E-8
7.0139995E+0	-7.0027298E-8
7.0149994E+0	-7.0027205E-8
7.0159993E+0	-7.0027184E-8
7.0169997E+0	-7.0027554E-8
7.0179996E+0	-7.0027610E-8
7.0189996E+0	-7.0027220E-8
7.0199995E+0	-7.0027468E-8
7.0209994E+0	-7.0027141E-8
7.0219994E+0	-7.0027156E-8
7.0229993E+0	-7.0027426E-8
7.0239997E+0	-7.0027468E-8
7.0249996E+0	-7.0027568E-8
7.0259995E+0	-7.0027497E-8
7.0269995E+0	-7.0027383E-8
7.0279994E+0	-7.0027397E-8
7.0289993E+0	-7.0027383E-8
7.0299997E+0	-7.0027355E-8
7.0309997E+0	-7.0027397E-8
7.0319996E+0	-7.0027241E-8
7.0329995E+0	-7.0027426E-8
7.0339994E+0	-7.0027383E-8
7.0349994E+0	-7.0027269E-8
7.0359993E+0	-7.0027426E-8
7.0369997E+0	-7.0027255E-8
7.0379996E+0	-7.0027369E-8
7.0389996E+0	-7.0027326E-8
7.0399995E+0	-7.0027177E-8
7.0409994E+0	-7.0027255E-8
7.0419993E+0	-7.0027269E-8
7.0429997E+0	-7.0027141E-8
7.0439997E+0	-7.0027554E-8
7.0449996E+0	-7.0027546E-8
7.0459995E+0	-7.0027411E-8
7.0469995E+0	-7.0027376E-8
7.0479994E+0	-7.0027170E-8
7.0489993E+0	-7.0027312E-8
7.0499997E+0	-7.0027539E-8
7.0509996E+0	-7.0027511E-8
7.0519996E+0	-7.0027504E-8
7.0529995E+0	-7.0027511E-8
7.0539994E+0	-7.0027156E-8
7.0549994E+0	-7.0027113E-8
7.0559993E+0	-7.0027212E-8
7.0569997E+0	-7.0027255E-8
7.0579996E+0	-7.0027525E-8
7.0589995E+0	-7.0027596E-8
7.0599995E+0	-7.0027582E-8
7.0609994E+0	-7.0027284E-8
7.0619993E+0	-7.0026900E-8
7.0629997E+0	-7.0027198E-8
7.0639997E+0	-7.0027276E-8
7.0649996E+0	-7.0027369E-8
7.0659995E+0	-7.0027312E-8
7.0669994E+0	-7.0027021E-8
7.0679994E+0	-7.0026829E-8
7.0689993E+0	-7.0026964E-8
7.0699997E+0	-7.0027014E-8
7.0709996E+0	-7.0027390E-8
7.0719995E+0	-7.0027326E-8
7.0729995E+0	-7.0027198E-8
7.0739994E+0	-7.0027056E-8
7.0749993E+0	-7.0026985E-8
7.0759997E+0	-7.0027070E-8
7.0769997E+0	-7.0027248E-8
7.0779996E+0	-7.0027340E-8
7.0789995E+0	-7.0027220E-8
7.0799994E+0	-7.0027163E-8
7.0809994E+0	-7.0027106E-8
7.0819993E+0	-7.0026879E-8
7.0829997E+0	-7.0026978E-8
7.0839996E+0	-7.0027333E-8
7.0849996E+0	-7.0027475E-8
7.0859995E+0	-7.0027404E-8
7.0869994E+0	-7.0027284E-8
7.0879993E+0	-7.0026999E-8
7.0889997E+0	-7.0027212E-8
7.0899997E+0	-7.0027312E-8
7.0909996E+0	-7.0027383E-8
7.0919995E+0	-7.0027511E-8
7.0929995E+0	-7.0027454E-8
7.0939994E+0	-7.0027099E-8
7.0949993E+0	-7.0027085E-8
7.0959997E+0	-7.0027042E-8
7.0969996E+0	-7.0027056E-8
7.0979996E+0	-7.0027205E-8
7.0989995E+0	-7.0027127E-8
7.0999994E+0	-7.0027106E-8
7.1009994E+0	-7.0027070E-8
7.1019993E+0	-7.0027049E-8
7.1029997E+0	-7.0027042E-8
7.1039996E+0	-7.0027212E-8
7.1049995E+0	-7.0027255E-8
7.1059995E+0	-7.0027042E-8
7.1069994E+0	-7.0027014E-8
7.1079993E+0	-7.0027085E-8
7.1089997E+0	-7.0027340E-8
7.1099997E+0	-7.0027539E-8
7.1109996E+0	-7.0027241E-8
7.1119995E+0	-7.0027070E-8
7.1129994E+0	-7.0027042E-8
7.1139994E+0	-7.0026999E-8
7.1149993E+0	-7.0026843E-8
7.1159997E+0	-7.0027049E-8
7.1169996E+0	-7.0027234E-8
7.1179996E+0	-7.0027227E-8
7.1189995E+0	-7.0027227E-8
7.1199994E+0	-7.0027198E-8
7.1209993E+0	-7.0027241E-8
7.1219997E+0	-7.0027284E-8
7.1229997E+0	-7.0027113E-8
7.1239996E+0	-7.0026999E-8
7.1249995E+0	-7.0027198E-8
7.1259995E+0	-7.0027397E-8
7.1269994E+0	-7.0027497E-8
7.1279993E+0	-7.0027383E-8
7.1289997E+0	-7.0027340E-8
7.1299996E+0	-7.0027269E-8
7.1309996E+0	-7.0027255E-8
7.1319995E+0	-7.0027028E-8
7.1329994E+0	-7.0027049E-8
7.1339993E+0	-7.0026985E-8
7.1349993E+0	-7.0026971E-8
7.1359997E+0	-7.0027028E-8
7.1369996E+0	-7.0027063E-8
7.1379995E+0	-7.0027070E-8
7.1389995E+0	-7.0027269E-8
7.1399994E+0	-7.0027454E-8
7.1409993E+0	-7.0027326E-8
7.1419997E+0	-7.0027120E-8
7.1429996E+0	-7.0027113E-8
7.1439996E+0	-7.0027127E-8
7.1449995E+0	-7.0027312E-8
7.1459994E+0	-7.0027440E-8
7.1469994E+0	-7.0027546E-8
7.1479993E+0	-7.0027141E-8
7.1489997E+0	-7.0027099E-8
7.1499996E+0	-7.0027369E-8
7.1509995E+0	-7.0027482E-8
7.1519995E+0	-7.0027454E-8
7.1529994E+0	-7.0027369E-8
7.1539993E+0	-7.0027220E-8
7.1549997E+0	-7.0026985E-8
7.1559997E+0	-7.0026935E-8
7.1569996E+0	-7.0027077E-8
7.1579995E+0	-7.0027404E-8
7.1589994E+0	-7.0027042E-8
7.1599994E+0	-7.0027120E-8
7.1609993E+0	-7.0027212E-8
7.1619997E+0	-7.0026999E-8
7.1629996E+0	-7.0027028E-8
7.1639996E+0	-7.0027120E-8
7.1649995E+0	-7.0026992E-8
7.1659994E+0	-7.0026871E-8
7.1669993E+0	-7.0027014E-8
7.1679993E+0	-7.0027049E-8
7.1689997E+0	-7.0027092E-8
7.1699996E+0	-7.0027134E-8
7.1709995E+0	-7.0026907E-8
7.1719995E+0	-7.0026907E-8
7.1729994E+0	-7.0026843E-8
7.1739993E+0	-7.0026779E-8
7.1749997E+0	-7.0026672E-8
7.1759996E+0	-7.0026900E-8
7.1769996E+0	-7.0026758E-8
7.1779995E+0	-7.0026864E-8
7.1789994E+0	-7.0026999E-8
7.1799994E+0	-7.0027099E-8
7.1809993E+0	-7.0027184E-8
7.1819997E+0	-7.0027298E-8
7.1829996E+0	-7.0027127E-8
7.1839995E+0	-7.0026900E-8
7.1849995E+0	-7.0026999E-8
7.1859994E+0	-7.0027127E-8
7.1869993E+0	-7.0027070E-8
7.1879997E+0	-7.0026921E-8
7.1889997E+0	-7.0027014E-8
7.1899996E+0	-7.0027070E-8
7.1909995E+0	-7.0026871E-8
7.1919994E+0	-7.0027113E-8
7.1929994E+0	-7.0027312E-8
7.1939993E+0	-7.0026999E-8
7.1949997E+0	-7.0026942E-8
7.1959996E+0	-7.0026928E-8
7.1969995E+0	-7.0026765E-8
7.1979995E+0	-7.0026886E-8
7.1989994E+0	-7.0026957E-8
7.1999993E+0	-7.0027156E-8
7.2009997E+0	-7.0027255E-8
7.2019997E+0	-7.0026999E-8
7.2029996E+0	-7.0026871E-8
7.2039995E+0	-7.0026857E-8
7.2049994E+0	-7.0026886E-8
7.2059994E+0	-7.0027077E-8
7.2069993E+0	-7.0027269E-8
7.2079997E+0	-7.0027113E-8
7.2089996E+0	-7.0027077E-8
7.2099996E+0	-7.0027085E-8
7.2109995E+0	-7.0027177E-8
7.2119994E+0	-7.0027227E-8
7.2129993E+0	-7.0026914E-8
7.2139993E+0	-7.0027141E-8
7.2149997E+0	-7.0026928E-8
7.2159996E+0	-7.0026601E-8
7.2169995E+0	-7.0026871E-8
7.2179995E+0	-7.0027021E-8
7.2189994E+0	-7.0027049E-8
7.2199993E+0	-7.0027156E-8
7.2209997E+0	-7.0027113E-8
7.2219996E+0	-7.0027021E-8
7.2229996E+0	-7.0026971E-8
7.2239995E+0	-7.0026800E-8
7.2249994E+0	-7.0026957E-8
7.2259994E+0	-7.0026985E-8
7.2269993E+0	-7.0027085E-8
7.2279997E+0	-7.0027042E-8
7.2289996E+0	-7.0026871E-8
7.2299995E+0	-7.0026807E-8
7.2309995E+0	-7.0026559E-8
7.2319994E+0	-7.0026843E-8
7.2329993E+0	-7.0027014E-8
7.2339997E+0	-7.0027042E-8
7.2349997E+0	-7.0026800E-8
7.2359996E+0	-7.0026672E-8
7.2369995E+0	-7.0026516E-8
7.2379994E+0	-7.0026736E-8
7.2389994E+0	-7.0027006E-8
7.2399993E+0	-7.0026985E-8
7.2409997E+0	-7.0027063E-8
7.2419996E+0	-7.0027163E-8
7.2429996E+0	-7.0026935E-8
7.2439995E+0	-7.0026900E-8
7.2449994E+0	-7.0026935E-8
7.2459993E+0	-7.0026942E-8
7.2469993E+0	-7.0027170E-8
7.2479997E+0	-7.0027276E-8
7.2489996E+0	-7.0027397E-8
7.2499995E+0	-7.0027241E-8
7.2509995E+0	-7.0026871E-8
7.2519994E+0	-7.0026914E-8
7.2529993E+0	-7.0027120E-8
7.2539997E+0	-7.0027156E-8
7.2549996E+0	-7.0027042E-8
7.2559996E+0	-7.0026985E-8
7.2569995E+0	-7.0026829E-8
7.2579994E+0	-7.0026957E-8
7.2589993E+0	-7.0026758E-8
7.2599993E+0	-7.0026815E-8
7.2609997E+0	-7.0026857E-8
7.2619996E+0	-7.0026843E-8
7.2629995E+0	-7.0027056E-8
7.2639995E+0	-7.0026957E-8
7.2649994E+0	-7.0027049E-8
7.2659993E+0	-7.0026864E-8
7.2669997E+0	-7.0027092E-8
7.2679996E+0	-7.0027113E-8
7.2689996E+0	-7.0026985E-8
7.2699995E+0	-7.0026942E-8
7.2709994E+0	-7.0026829E-8
7.2719994E+0	-7.0026871E-8
7.2729993E+0	-7.0027241E-8
7.2739997E+0	-7.0027241E-8
7.2749996E+0	-7.0026942E-8
7.2759995E+0	-7.0026736E-8
7.2769995E+0	-7.0026772E-8
7.2779994E+0	-7.0026942E-8
7.2789993E+0	-7.0027177E-8
7.2799997E+0	-7.0027241E-8
7.2809997E+0	-7.0027241E-8
7.2819996E+0	-7.0027269E-8
7.2829995E+0	-7.0027241E-8
7.2839994E+0	-7.0026999E-8
7.2849994E+0	-7.0026985E-8
7.2859993E+0	-7.0027241E-8
7.2869997E+0	-7.0027312E-8
7.2879996E+0	-7.0027198E-8
7.2889996E+0	-7.0026999E-8
7.2899995E+0	-7.0027056E-8
7.2909994E+0	-7.0027099E-8
7.2919993E+0	-7.0027305E-8
7.2929993E+0	-7.0027554E-8
7.2939997E+0	-7.0027703E-8
7.2949996E+0	-7.0027568E-8
7.2959995E+0	-7.0027298E-8
7.2969995E+0	-7.0027376E-8
7.2979994E+0	-7.0027312E-8
7.2989993E+0	-7.0027404E-8
7.2999997E+0	-7.0027816E-8
7.3009996E+0	-7.0027880E-8
7.3019996E+0	-7.0027831E-8
7.3029995E+0	-7.0027781E-8
7.3039994E+0	-7.0027326E-8
7.3049994E+0	-7.0027426E-8
7.3059993E+0	-7.0027426E-8
7.3069997E+0	-7.0027511E-8
7.3079996E+0	-7.0027582E-8
7.3089995E+0	-7.0027738E-8
7.3099995E+0	-7.0027703E-8
7.3109994E+0	-7.0027419E-8
7.3119993E+0	-7.0027397E-8
7.3129997E+0	-7.0027426E-8
7.3139997E+0	-7.0027554E-8
7.3149996E+0	-7.0027703E-8
7.3159995E+0	-7.0027355E-8
7.3169994E+0	-7.0027056E-8
7.3179994E+0	-7.0027077E-8
7.3189993E+0	-7.0026999E-8
7.3199997E+0	-7.0026985E-8
7.3209996E+0	-7.0027127E-8
7.3219995E+0	-7.0027234E-8
7.3229995E+0	-7.0027539E-8
7.3239994E+0	-7.0027582E-8
7.3249993E+0	-7.0027433E-8
7.3259993E+0	-7.0027411E-8
7.3269997E+0	-7.0027525E-8
7.3279996E+0	-7.0027497E-8
7.3289995E+0	-7.0027511E-8
7.3299994E+0	-7.0027511E-8
7.3309994E+0	-7.0027284E-8
7.3319993E+0	-7.0027276E-8
7.3329997E+0	-7.0027212E-8
7.3339996E+0	-7.0027440E-8
7.3349996E+0	-7.0027568E-8
7.3359995E+0	-7.0027461E-8
7.3369994E+0	-7.0027255E-8
7.3379993E+0	-7.0027134E-8
7.3389993E+0	-7.0027006E-8
7.3399997E+0	-7.0027227E-8
7.3409996E+0	-7.0027447E-8
7.3419995E+0	-7.0027561E-8
7.3429995E+0	-7.0027269E-8
7.3439994E+0	-7.0027262E-8
7.3449993E+0	-7.0027284E-8
7.3459997E+0	-7.0027220E-8
7.3469996E+0	-7.0027397E-8
7.3479996E+0	-7.0027404E-8
7.3489995E+0	-7.0027362E-8
7.3499994E+0	-7.0027610E-8
7.3509994E+0	-7.0027554E-8
7.3519993E+0	-7.0027376E-8
7.3529997E+0	-7.0027170E-8
7.3539996E+0	-7.0027298E-8
7.3549995E+0	-7.0027426E-8
7.3559995E+0	-7.0027298E-8
7.3569994E+0	-7.0027490E-8
7.3579993E+0	-7.0027468E-8
7.3589997E+0	-7.0027397E-8
7.3599997E+0	-7.0027404E-8
7.3609996E+0	-7.0027554E-8
7.3619995E+0	-7.0027347E-8
7.3629994E+0	-7.0027426E-8
7.3639994E+0	-7.0027511E-8
7.3649993E+0	-7.0027411E-8
7.3659997E+0	-7.0027291E-8
7.3669996E+0	-7.0027298E-8
7.3679996E+0	-7.0027312E-8
7.3689995E+0	-7.0027561E-8
7.3699994E+0	-7.0027426E-8
7.3709993E+0	-7.0027227E-8
7.3719993E+0	-7.0026914E-8
7.3729997E+0	-7.0026900E-8
7.3739996E+0	-7.0027099E-8
7.3749995E+0	-7.0027085E-8
7.3759995E+0	-7.0027284E-8
7.3769994E+0	-7.0026985E-8
7.3779993E+0	-7.0026815E-8
7.3789997E+0	-7.0027141E-8
7.3799996E+0	-7.0027156E-8
7.3809996E+0	-7.0027326E-8
7.3819995E+0	-7.0027255E-8
7.3829994E+0	-7.0027056E-8
7.3839993E+0	-7.0027035E-8
7.3849993E+0	-7.0027106E-8
7.3859997E+0	-7.0027028E-8
7.3869996E+0	-7.0026985E-8
7.3879995E+0	-7.0026964E-8
7.3889995E+0	-7.0027085E-8
7.3899994E+0	-7.0027099E-8
7.3909993E+0	-7.0026850E-8
7.3919997E+0	-7.0026779E-8
7.3929996E+0	-7.0026779E-8
7.3939996E+0	-7.0026942E-8
7.3949995E+0	-7.0027184E-8
7.3959994E+0	-7.0027340E-8
7.3969994E+0	-7.0027049E-8
7.3979993E+0	-7.0027198E-8
7.3989997E+0	-7.0027028E-8
7.3999996E+0	-7.0027056E-8
7.4009995E+0	-7.0027085E-8
7.4019995E+0	-7.0027070E-8
7.4029994E+0	-7.0027255E-8
7.4039993E+0	-7.0027482E-8
7.4049993E+0	-7.0027397E-8
7.4059997E+0	-7.0027269E-8
7.4069996E+0	-7.0027028E-8
7.4079995E+0	-7.0027198E-8
7.4089994E+0	-7.0026957E-8
7.4099994E+0	-7.0027170E-8
7.4109993E+0	-7.0027440E-8
7.4119997E+0	-7.0027156E-8
7.4129996E+0	-7.0026992E-8
7.4139996E+0	-7.0027028E-8
7.4149995E+0	-7.0026971E-8
7.4159994E+0	-7.0027085E-8
7.4169993E+0	-7.0027056E-8
7.4179993E+0	-7.0026786E-8
7.4189997E+0	-7.0026658E-8
7.4199996E+0	-7.0026751E-8
7.4209995E+0	-7.0026942E-8
7.4219995E+0	-7.0027085E-8
7.4229994E+0	-7.0027014E-8
7.4239993E+0	-7.0026928E-8
7.4249997E+0	-7.0026985E-8
7.4259996E+0	-7.0027014E-8
7.4269996E+0	-7.0027099E-8
7.4279995E+0	-7.0026900E-8
7.4289994E+0	-7.0026886E-8
7.4299994E+0	-7.0026971E-8
7.4309993E+0	-7.0026886E-8
7.4319997E+0	-7.0026793E-8
7.4329996E+0	-7.0027042E-8
7.4339995E+0	-7.0026900E-8
7.4349995E+0	-7.0026957E-8
7.4359994E+0	-7.0026999E-8
7.4369993E+0	-7.0026815E-8
7.4379997E+0	-7.0026651E-8
7.4389997E+0	-7.0026651E-8
7.4399996E+0	-7.0026800E-8
7.4409995E+0	-7.0026942E-8
7.4419994E+0	-7.0026850E-8
7.4429994E+0	-7.0027014E-8
7.4439993E+0	-7.0027070E-8
7.4449997E+0	-7.0026942E-8
7.4459996E+0	-7.0026779E-8
7.4469995E+0	-7.0026672E-8
7.4479995E+0	-7.0026815E-8
7.4489994E+0	-7.0026971E-8
7.4499993E+0	-7.0026857E-8
